Title,Date
"Teoria wielkiego podrywu: Efekt świecącej rybki","19.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 8","08.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 7","08.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 6","08.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 5","08.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 4","08.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 3","06.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 2","06.12.2019"
"The End of the F***ing World: Sezon 2: Odcinek 1","06.12.2019"
"Narcos: Sezon 3: Convivir","06.12.2019"
"Narcos: Sezon 3: Sin Salida","06.12.2019"
"Narcos: Sezon 3: Najlepszy plan","06.12.2019"
"Narcos: Sezon 3: MRO","06.12.2019"
"Narcos: Sezon 3: Szach-mat","15.11.2019"
"Narcos: Sezon 3: KGB z Cali","15.11.2019"
"Narcos: Sezon 3: Śladem pieniędzy","14.11.2019"
"Narcos: Sezon 3: Atak na szczyt","10.11.2019"
"House of Cards: Sezon 3: Rozdział 32","10.11.2019"
"Narcos: Sezon 2: Al Fin Cayó!","10.11.2019"
"Narcos: Sezon 2: Nuestra Finca","10.11.2019"
"Narcos: Sezon 2: Exit El Patrón","07.11.2019"
"Narcos: Sezon 2: Deutschland 93","06.11.2019"
"Narcos: Sezon 2: Los Pepes","05.11.2019"
"Narcos: Sezon 2: Wrogowie mojego wroga","04.11.2019"
"Narcos: Sezon 2: Dobry, zły i martwy","03.11.2019"
"Narcos: Sezon 2: Kontakt w Madrycie","03.11.2019"
"Narcos: Sezon 2: Cambalache","03.11.2019"
"Narcos: Sezon 2: W końcu wolny","03.11.2019"
"Narcos: Sezon 1: Szabla Simóna Bolívara","02.11.2019"
"Narcos: Sezon 1: Ucieczka","02.11.2019"
"Narcos: Sezon 1: La Catedral","01.11.2019"
"Narcos: Sezon 1: Wielkie kłamstwo","01.11.2019"
"Narcos: Sezon 1: Zapłaczecie krwawymi łzami","01.11.2019"
"Narcos: Sezon 1: Bomby","31.10.2019"
"Narcos: Sezon 1: Przyszłość nadejdzie","26.10.2019"
"Narcos: Sezon 1: Pałac w ogniu","26.10.2019"
"Narcos: Sezon 1: Ci co zawsze","26.10.2019"
"Narcos: Sezon 1: Upadek","21.10.2019"
"Johnny Test: Sezon 1: Imprezowa bestia / Ekstremalny stróż prawa","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 8","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 7","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 6","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 5","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 4","21.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 3","20.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 2","20.09.2019"
"The End of the F***ing World: Sezon 1: Odcinek 1","20.09.2019"
"Jak poznałem waszą matkę: Pilot","20.09.2019"
"House of Cards: Sezon 3: Rozdział 31","20.09.2019"
"House of Cards: Sezon 3: Rozdział 30","15.09.2019"
"House of Cards: Sezon 3: Rozdział 29","13.09.2019"
"House of Cards: Sezon 3: Rozdział 28","12.09.2019"
"Rick and Morty: Sezon 2: Wielkie pochłanianie","10.09.2019"
"House of Cards: Sezon 3: Rozdział 27","07.09.2019"
"House of Cards: Sezon 2: Rozdział 26","07.09.2019"
"House of Cards: Sezon 2: Rozdział 25","07.09.2019"
"House of Cards: Sezon 2: Rozdział 24","04.09.2019"
"Breaking Bad: Sezon 1: Pilot","02.09.2019"
"House of Cards: Sezon 2: Rozdział 23","31.08.2019"
"House of Cards: Sezon 2: Rozdział 22","29.08.2019"
"Noc oczyszczenia","29.08.2019"
"House of Cards: Sezon 2: Rozdział 21","26.08.2019"
"House of Cards: Sezon 2: Rozdział 20","25.08.2019"
"House of Cards: Sezon 2: Rozdział 19","25.08.2019"
"Koszykówka albo nic: Rezball","17.08.2019"
"Rick and Morty: Sezon 2: Zdążyć przed Mortym","16.08.2019"
"Rick and Morty: Sezon 2: Kwestia czasu","16.08.2019"
"House of Cards: Sezon 2: Rozdział 18","15.08.2019"
"House of Cards: Sezon 2: Rozdział 17","12.08.2019"
"Rick and Morty: Ryzykowna gra","11.08.2019"
"House of Cards: Sezon 2: Rozdział 16","10.08.2019"
"House of Cards: Sezon 2: Rozdział 15","10.08.2019"
"House of Cards: Sezon 2: Rozdział 14","10.08.2019"
"House of Cards: Sezon 1: Rozdział 13","09.08.2019"
"House of Cards: Sezon 1: Rozdział 12","09.08.2019"
"House of Cards: Sezon 1: Rozdział 11","09.08.2019"
"House of Cards: Sezon 1: Rozdział 10","07.08.2019"
"House of Cards: Sezon 1: Rozdział 9","06.08.2019"
"House of Cards: Sezon 1: Rozdział 8","05.08.2019"
"House of Cards: Sezon 1: Rozdział 7","04.08.2019"
"House of Cards: Sezon 1: Rozdział 6","02.08.2019"
"House of Cards: Sezon 1: Rozdział 5","02.08.2019"
"House of Cards: Sezon 1: Rozdział 4","02.08.2019"
"House of Cards: Sezon 1: Rozdział 3","01.08.2019"
"House of Cards: Sezon 1: Rozdział 2","01.08.2019"
"House of Cards: Sezon 1: Rozdział 1","01.08.2019"
"House of Cards: Sezon 6: Rozdział 66","01.08.2019"
"House of Cards: Sezon 4: Rozdział 44","01.08.2019"
"Beyond Stranger Things: Beyond 2: Zamykanie bramy","31.07.2019"
"Stranger Things: Stranger Things 3: Rozdział siódmy: Ukąszenie","30.07.2019"
"Stranger Things: Stranger Things 3: Rozdział szósty: E pluribus unum","30.07.2019"
"Stranger Things: Stranger Things 3: Rozdział piąty: Złupieni","30.07.2019"
"Stranger Things: Stranger Things 3: Rozdział czwarty: Próba sauny","29.07.2019"
"Stranger Things: Stranger Things 3: Rozdział trzeci: Sprawa zaginionej ratowniczki","29.07.2019"
"Stranger Things: Stranger Things 3: Rozdział drugi: Szczury z supermarketu","28.07.2019"
"Stranger Things: Stranger Things 3: Rozdział pierwszy: Suzie, słyszysz mnie?","28.07.2019"
"Dom z papieru: Część 2: Odcinek 9","26.07.2019"
"Dom z papieru: Część 2: Odcinek 8","26.07.2019"
"Dom z papieru: Część 2: Odcinek 7","26.07.2019"
"The Walking Dead: Sezon 1: Przeszłe dni","24.07.2019"
"Dom z papieru: Część 2: Odcinek 5","19.07.2019"
"Dom z papieru: Część 2: Odcinek 6","18.07.2019"
"Dom z papieru: Część 2: Odcinek 4","12.07.2019"
"Dom z papieru: Część 2: Odcinek 3","12.07.2019"
"Fineasz i Ferb: Sezon 3: Piękne wnętrza / Fretkemiasz","12.07.2019"
"Dom z papieru: Część 2: Odcinek 2","10.07.2019"
"Dom z papieru: Część 2: Odcinek 1","10.07.2019"
"Dom z papieru: Część 1: Odcinek 13","08.07.2019"
"Dom z papieru: Część 1: Odcinek 12","08.07.2019"
"The Walking Dead: Sezon 8: Gniew","07.07.2019"
"The Walking Dead: Sezon 8: Wartość życia","07.07.2019"
"Dom z papieru: Część 1: Odcinek 11","07.07.2019"
"Dom z papieru: Część 1: Odcinek 10","07.07.2019"
"Dom z papieru: Część 1: Odcinek 9","07.07.2019"
"Dom z papieru: Część 1: Odcinek 8","06.07.2019"
"Dom z papieru: Część 1: Odcinek 7","06.07.2019"
"The Walking Dead: Sezon 8: To wciąż musi coś znaczyć","06.07.2019"
"The Walking Dead: Sezon 8: Nie wiedź nas na manowce","06.07.2019"
"The Walking Dead: Sezon 8: Klucz","05.07.2019"
"The Walking Dead: Sezon 8: Żywi albo martwi albo...","05.07.2019"
"The Walking Dead: Sezon 8: Zagubieni i grabieżcy","05.07.2019"
"Dom z papieru: Część 1: Odcinek 6","04.07.2019"
"Dom z papieru: Część 1: Odcinek 5","04.07.2019"
"The Walking Dead: Sezon 8: Oddam ci cześć","03.07.2019"
"The Walking Dead: Sezon 8: Tak musi być","03.07.2019"
"The Walking Dead: Sezon 8: Czas na to, co potem","03.07.2019"
"Fineasz i Ferb: Sezon 4: Z akt O.B.F.S. (część 2 z 2)","03.07.2019"
"Fineasz i Ferb: Sezon 4: Ostatni dzień lata I (część 1 z 2)","03.07.2019"
"Fineasz i Ferb: Sezon 4: Czas dojrzeć (części 1 i 2)","03.07.2019"
"Dom z papieru: Część 1: Odcinek 4","02.07.2019"
"Dom z papieru: Część 1: Odcinek 3","02.07.2019"
"Dom z papieru: Część 1: Odcinek 2","01.07.2019"
"The Walking Dead: Sezon 8: Król, wdowa i Rick","01.07.2019"
"The Walking Dead: Sezon 8: Wielki strach","01.07.2019"
"Stranger Things: Stranger Things 2: Rozdział dziewiąty: Przejście","01.07.2019"
"The Walking Dead: Sezon 8: Jestem nikim","30.06.2019"
"The Walking Dead: Sezon 8: Potwory","29.06.2019"
"The Walking Dead: Sezon 8: Potępieńcy","29.06.2019"
"The Walking Dead: Sezon 8: Miłosierdzie","29.06.2019"
"The Walking Dead: Sezon 7: Pierwszy dzień reszty twojego życia","28.06.2019"
"The Walking Dead: Sezon 7: Coś, czego potrzebują","28.06.2019"
"The Walking Dead: Sezon 7: Po drugiej stronie","28.06.2019"
"The Walking Dead: Sezon 7: Złudzenie wyboru","28.06.2019"
"The Walking Dead: Sezon 7: Zgódź się","27.06.2019"
"The Walking Dead: Sezon 7: Urazy i inne nieszczęścia","25.06.2019"
"The Walking Dead: Sezon 7: Nowi najlepsi przyjaciele","25.06.2019"
"The Walking Dead: Sezon 7: Głaz na drodze","25.06.2019"
"The Walking Dead: Sezon 6: Rozwiązać węzły","25.06.2019"
"The Walking Dead: Sezon 7: Serca wciąż biją","25.06.2019"
"The Walking Dead: Sezon 7: Zaśpiewaj mi piosenkę","21.06.2019"
"The Walking Dead: Sezon 7: Przysięga","19.06.2019"
"The Walking Dead: Sezon 7: Przebojowi","17.06.2019"
"The Walking Dead: Sezon 6: Dwa razy dalej","17.06.2019"
"The Walking Dead: Sezon 6: Wschód","16.06.2019"
"The Walking Dead: Sezon 6: Próbuj przetrwać","16.06.2019"
"The Walking Dead: Sezon 7: Nadejdzie dzień, kiedy pożałujesz","16.06.2019"
"The Walking Dead: Sezon 7: Służba","14.06.2019"
"The Walking Dead: Sezon 7: Cela","13.06.2019"
"The Walking Dead: Sezon 7: Studnia","12.06.2019"
"The Walking Dead: Sezon 6: Ostatni dzień na Ziemi","11.06.2019"
"The Walking Dead: Sezon 6: Na tym samym wózku","04.06.2019"
"The Walking Dead: Sezon 6: Jutro jeszcze nie nadeszło","03.06.2019"
"The Walking Dead: Sezon 6: Nowy świat","31.05.2019"
"The Walking Dead: Sezon 6: Bez wyjścia","30.05.2019"
"The Walking Dead: Sezon 6: Od początku do końca","30.05.2019"
"The Walking Dead: Sezon 6: Uwaga!","28.05.2019"
"The Walking Dead: Sezon 6: Zawsze odpowiedzialny","26.05.2019"
"The Walking Dead: Sezon 6: Teraz","24.05.2019"
"The Walking Dead: Sezon 6: Tutaj nie jest tutaj","23.05.2019"
"The Walking Dead: Sezon 6: Dziękuję","23.05.2019"
"The Walking Dead: Sezon 6: Pierwszy raz na nowo","21.05.2019"
"The Walking Dead: Sezon 5: Podbić","20.05.2019"
"The Walking Dead: Sezon 5: Starać się","20.05.2019"
"The Walking Dead: Sezon 5: Marnować","19.05.2019"
"The Walking Dead: Sezon 5: Zapomnieć","19.05.2019"
"The Walking Dead: Sezon 5: Pamiętać","16.05.2019"
"The Walking Dead: Sezon 5: Z daleka","16.05.2019"
"The Walking Dead: Sezon 5: Nie jesteśmy nimi","15.05.2019"
